fare_id,route_id,origin_id,destination_id,contains_id
230,10069,253_1,6059_1,
230,10069,253_1,73_1,
230,10069,253_2,150_2,
230,10069,253_2,151_2,
230,10069,253_2,152_3,
230,10069,253_2,186_2,
230,10069,253_2,210_2,
230,10069,253_2,211_2,
230,10069,253_2,212_2,
230,10069,253_2,214_3,
230,10069,253_2,249_2,
230,10069,253_2,250_2,
230,10069,253_2,251_2,
230,10069,253_2,252_2,
230,10069,253_2,6023_1,
230,10069,253_2,606_2,
230,10069,253_2,607_2,
230,10069,253_2,608_2,
230,10069,253_2,609_2,
230,10069,253_2,610_2,
230,10069,253_2,615_2,
230,10069,253_2,7213_2,
230,10069,253_2,765_2,
230,10069,253_2,7717_2,
230,10069,254_1,114_5,
230,10069,254_1,128_1,
230,10069,254_1,3_1,
230,10069,254_1,4_4,
230,10069,254_1,6059_1,
230,10069,254_1,73_1,
230,10069,254_2,150_2,
230,10069,254_2,151_2,
230,10069,254_2,152_3,
230,10069,254_2,186_2,
230,10069,254_2,210_2,
230,10069,254_2,211_2,
230,10069,254_2,212_2,
230,10069,254_2,214_3,
230,10069,254_2,249_2,
230,10069,254_2,250_2,
230,10069,254_2,251_2,
230,10069,254_2,252_2,
230,10069,254_2,253_2,
230,10069,254_2,53_3,
230,10069,254_2,6023_1,
230,10069,254_2,606_2,
230,10069,254_2,607_2,
230,10069,254_2,608_2,
230,10069,254_2,609_2,
230,10069,254_2,610_2,
230,10069,254_2,615_2,
230,10069,254_2,7213_2,
230,10069,254_2,765_2,
230,10069,254_2,7717_2,
230,10069,3_1,114_5,
230,10069,3_1,128_1,
230,10069,3_1,150_2,
230,10069,3_1,151_2,
230,10069,3_1,152_3,
230,10069,3_1,186_2,
230,10069,3_1,210_2,
230,10069,3_1,211_2,
230,10069,3_1,212_2,
230,10069,3_1,214_3,
230,10069,3_1,249_2,
230,10069,3_1,250_2,
230,10069,3_1,251_2,
230,10069,3_1,252_2,
230,10069,3_1,253_2,
230,10069,3_1,254_2,
230,10069,3_1,3_3,
230,10069,3_1,4_3,
230,10069,3_1,53_3,
230,10069,3_1,6023_1,
230,10069,3_1,606_2,
230,10069,3_1,607_2,
230,10069,3_1,608_2,
230,10069,3_1,609_2,
230,10069,3_1,610_2,
230,10069,3_1,615_2,
230,10069,3_1,7213_2,
230,10069,3_1,73_1,
230,10069,3_1,765_2,
230,10069,3_1,7717_2,
230,10069,3_3,150_2,
230,10069,3_3,151_2,
230,10069,3_3,152_3,
230,10069,3_3,186_2,
230,10069,3_3,210_2,
230,10069,3_3,211_2,
230,10069,3_3,212_2,
230,10069,3_3,214_3,
230,10069,3_3,249_2,
230,10069,3_3,250_2,
230,10069,3_3,251_2,
230,10069,3_3,252_2,
230,10069,3_3,253_2,
230,10069,3_3,254_2,
230,10069,3_3,4_3,
230,10069,3_3,53_3,
230,10069,3_3,6023_1,
230,10069,3_3,606_2,
230,10069,3_3,607_2,
230,10069,3_3,608_2,
230,10069,3_3,609_2,
230,10069,3_3,610_2,
230,10069,3_3,615_2,
230,10069,3_3,7213_2,
230,10069,3_3,765_2,
230,10069,3_3,7717_2,
230,10069,4_3,150_2,
230,10069,4_3,151_2,
230,10069,4_3,152_3,
230,10069,4_3,186_2,
230,10069,4_3,210_2,
230,10069,4_3,211_2,
230,10069,4_3,212_2,
230,10069,4_3,214_3,
230,10069,4_3,249_2,
230,10069,4_3,250_2,
230,10069,4_3,251_2,
230,10069,4_3,252_2,
230,10069,4_3,253_2,
230,10069,4_3,254_2,
230,10069,4_3,53_3,
230,10069,4_3,6023_1,
230,10069,4_3,606_2,
230,10069,4_3,607_2,
230,10069,4_3,608_2,
230,10069,4_3,609_2,
230,10069,4_3,610_2,
230,10069,4_3,615_2,
230,10069,4_3,7213_2,
230,10069,4_3,765_2,
230,10069,4_3,7717_2,
230,10069,4_4,114_5,
230,10069,4_4,128_1,
230,10069,4_4,3_1,
230,10069,4_4,6059_1,
230,10069,4_4,73_1,
230,10069,53_1,114_5,
230,10069,53_1,128_1,
230,10069,53_1,254_1,
230,10069,53_1,3_1,
230,10069,53_1,4_4,
230,10069,53_1,6059_1,
230,10069,53_1,73_1,
230,10069,53_3,150_2,
230,10069,53_3,151_2,
230,10069,53_3,152_3,
230,10069,53_3,186_2,
230,10069,53_3,210_2,
230,10069,53_3,211_2,
230,10069,53_3,212_2,
230,10069,53_3,214_3,
230,10069,53_3,249_2,
230,10069,53_3,250_2,
230,10069,53_3,251_2,
230,10069,53_3,252_2,
230,10069,53_3,253_2,
230,10069,53_3,6023_1,
230,10069,53_3,606_2,
230,10069,53_3,607_2,
230,10069,53_3,608_2,
230,10069,53_3,609_2,
230,10069,53_3,610_2,
230,10069,53_3,615_2,
230,10069,53_3,7213_2,
230,10069,53_3,765_2,
230,10069,53_3,7717_2,
230,10069,6023_1,210_2,
230,10069,6023_1,211_2,
230,10069,6023_1,212_2,
230,10069,6023_1,214_3,
230,10069,6023_1,615_2,
230,10069,6023_1,7213_2,
230,10069,6023_3,114_5,
230,10069,6023_3,128_1,
230,10069,6023_3,150_1,
230,10069,6023_3,151_1,
230,10069,6023_3,152_2,
230,10069,6023_3,186_1,
230,10069,6023_3,249_1,
230,10069,6023_3,250_1,
230,10069,6023_3,251_1,
230,10069,6023_3,252_1,
230,10069,6023_3,253_1,
230,10069,6023_3,254_1,
230,10069,6023_3,3_1,
230,10069,6023_3,4_4,
230,10069,6023_3,53_1,
230,10069,6023_3,6059_1,
230,10069,6023_3,606_1,
230,10069,6023_3,607_1,
230,10069,6023_3,608_1,
230,10069,6023_3,609_1,
230,10069,6023_3,610_1,
230,10069,6023_3,73_1,
230,10069,6023_3,765_1,
230,10069,6023_3,7717_1,
230,10069,6059_1,114_5,
230,10069,6059_1,128_1,
230,10069,6059_1,3_1,
230,10069,6059_1,73_1,
230,10069,606_1,114_5,
230,10069,606_1,128_1,
230,10069,606_1,150_1,
230,10069,606_1,151_1,
230,10069,606_1,152_2,
230,10069,606_1,186_1,
230,10069,606_1,249_1,
230,10069,606_1,250_1,
230,10069,606_1,251_1,
230,10069,606_1,252_1,
230,10069,606_1,253_1,
230,10069,606_1,254_1,
230,10069,606_1,3_1,
230,10069,606_1,4_4,
230,10069,606_1,53_1,
230,10069,606_1,6059_1,
230,10069,606_1,73_1,
230,10069,606_2,210_2,
230,10069,606_2,211_2,
230,10069,606_2,212_2,
230,10069,606_2,214_3,
230,10069,606_2,6023_1,
230,10069,606_2,607_2,
230,10069,606_2,608_2,
230,10069,606_2,609_2,
230,10069,606_2,610_2,
230,10069,606_2,615_2,
230,10069,606_2,7213_2,
230,10069,606_2,765_2,
230,10069,606_2,7717_2,
230,10069,607_1,114_5,
230,10069,607_1,128_1,
230,10069,607_1,150_1,
230,10069,607_1,151_1,
230,10069,607_1,152_2,
230,10069,607_1,186_1,
230,10069,607_1,249_1,
230,10069,607_1,250_1,
230,10069,607_1,251_1,
230,10069,607_1,252_1,
230,10069,607_1,253_1,
230,10069,607_1,254_1,
230,10069,607_1,3_1,
230,10069,607_1,4_4,
230,10069,607_1,53_1,
230,10069,607_1,6059_1,
230,10069,607_1,606_1,
230,10069,607_1,73_1,
230,10069,607_2,210_2,
230,10069,607_2,211_2,
230,10069,607_2,212_2,
230,10069,607_2,214_3,
230,10069,607_2,6023_1,
230,10069,607_2,608_2,
230,10069,607_2,609_2,
230,10069,607_2,610_2,
230,10069,607_2,615_2,
230,10069,607_2,7213_2,
230,10069,607_2,765_2,
230,10069,607_2,7717_2,
230,10069,608_1,114_5,
230,10069,608_1,128_1,
230,10069,608_1,150_1,
230,10069,608_1,151_1,
230,10069,608_1,152_2,
230,10069,608_1,186_1,
230,10069,608_1,249_1,
230,10069,608_1,250_1,
230,10069,608_1,251_1,
230,10069,608_1,252_1,
230,10069,608_1,253_1,
230,10069,608_1,254_1,
230,10069,608_1,3_1,
230,10069,608_1,4_4,
230,10069,608_1,53_1,
230,10069,608_1,6059_1,
230,10069,608_1,606_1,
230,10069,608_1,607_1,
230,10069,608_1,73_1,
230,10069,608_2,210_2,
230,10069,608_2,211_2,
230,10069,608_2,212_2,
230,10069,608_2,214_3,
230,10069,608_2,6023_1,
230,10069,608_2,609_2,
230,10069,608_2,610_2,
230,10069,608_2,615_2,
230,10069,608_2,7213_2,
230,10069,608_2,765_2,
230,10069,608_2,7717_2,
230,10069,609_1,114_5,
230,10069,609_1,128_1,
230,10069,609_1,150_1,
230,10069,609_1,151_1,
230,10069,609_1,152_2,
230,10069,609_1,186_1,
230,10069,609_1,249_1,
230,10069,609_1,250_1,
230,10069,609_1,251_1,
230,10069,609_1,252_1,
230,10069,609_1,253_1,
230,10069,609_1,254_1,
230,10069,609_1,3_1,
230,10069,609_1,4_4,
230,10069,609_1,53_1,
230,10069,609_1,6059_1,
230,10069,609_1,606_1,
230,10069,609_1,607_1,
230,10069,609_1,608_1,
230,10069,609_1,73_1,
230,10069,609_2,210_2,
230,10069,609_2,211_2,
230,10069,609_2,212_2,
230,10069,609_2,214_3,
230,10069,609_2,6023_1,
230,10069,609_2,610_2,
230,10069,609_2,615_2,
230,10069,609_2,7213_2,
230,10069,609_2,765_2,
230,10069,609_2,7717_2,
230,10069,610_1,114_5,
230,10069,610_1,128_1,
230,10069,610_1,150_1,
230,10069,610_1,151_1,
230,10069,610_1,152_2,
230,10069,610_1,186_1,
230,10069,610_1,249_1,
230,10069,610_1,250_1,
230,10069,610_1,251_1,
230,10069,610_1,252_1,
230,10069,610_1,253_1,
230,10069,610_1,254_1,
230,10069,610_1,3_1,
230,10069,610_1,4_4,
230,10069,610_1,53_1,
230,10069,610_1,6059_1,
230,10069,610_1,606_1,
230,10069,610_1,607_1,
230,10069,610_1,608_1,
230,10069,610_1,609_1,
230,10069,610_1,73_1,
230,10069,610_2,210_2,
230,10069,610_2,211_2,
230,10069,610_2,212_2,
230,10069,610_2,214_3,
230,10069,610_2,6023_1,
230,10069,610_2,615_2,
230,10069,610_2,7213_2,
230,10069,610_2,765_2,
230,10069,610_2,7717_2,
230,10069,615_1,114_5,
230,10069,615_1,128_1,
230,10069,615_1,150_1,
230,10069,615_1,151_1,
230,10069,615_1,152_2,
230,10069,615_1,186_1,
230,10069,615_1,210_1,
230,10069,615_1,211_1,
230,10069,615_1,212_1,
230,10069,615_1,249_1,
230,10069,615_1,250_1,
230,10069,615_1,251_1,
230,10069,615_1,252_1,
230,10069,615_1,253_1,
230,10069,615_1,254_1,
230,10069,615_1,3_1,
230,10069,615_1,4_4,
230,10069,615_1,53_1,
230,10069,615_1,6023_3,
230,10069,615_1,6059_1,
230,10069,615_1,606_1,
230,10069,615_1,607_1,
230,10069,615_1,608_1,
230,10069,615_1,609_1,
230,10069,615_1,610_1,
230,10069,615_1,73_1,
230,10069,615_1,765_1,
230,10069,615_1,7717_1,
230,10069,615_2,214_3,
230,10069,615_2,7213_2,
230,10069,7213_1,114_5,
230,10069,7213_1,128_1,
230,10069,7213_1,150_1,
230,10069,7213_1,151_1,
230,10069,7213_1,152_2,
230,10069,7213_1,186_1,
230,10069,7213_1,210_1,
230,10069,7213_1,211_1,
230,10069,7213_1,212_1,
230,10069,7213_1,249_1,
230,10069,7213_1,250_1,
230,10069,7213_1,251_1,
230,10069,7213_1,252_1,
230,10069,7213_1,253_1,
230,10069,7213_1,254_1,
230,10069,7213_1,3_1,
230,10069,7213_1,4_4,
230,10069,7213_1,53_1,
230,10069,7213_1,6023_3,
230,10069,7213_1,6059_1,
230,10069,7213_1,606_1,
230,10069,7213_1,607_1,
230,10069,7213_1,608_1,
230,10069,7213_1,609_1,
230,10069,7213_1,610_1,
230,10069,7213_1,615_1,
230,10069,7213_1,73_1,
230,10069,7213_1,765_1,
230,10069,7213_1,7717_1,
230,10069,7213_2,214_3,
230,10069,73_1,114_5,
230,10069,73_1,128_1,
230,10069,73_1,150_2,
230,10069,73_1,151_2,
230,10069,73_1,152_3,
230,10069,73_1,186_2,
230,10069,73_1,210_2,
230,10069,73_1,211_2,
230,10069,73_1,212_2,
230,10069,73_1,214_3,
230,10069,73_1,249_2,
230,10069,73_1,250_2,
230,10069,73_1,251_2,
230,10069,73_1,252_2,
230,10069,73_1,253_2,
230,10069,73_1,254_2,
230,10069,73_1,3_3,
230,10069,73_1,4_3,
230,10069,73_1,53_3,
230,10069,73_1,6023_1,
230,10069,73_1,606_2,
230,10069,73_1,607_2,
230,10069,73_1,608_2,
230,10069,73_1,609_2,
230,10069,73_1,610_2,
230,10069,73_1,615_2,
230,10069,73_1,7213_2,
230,10069,73_1,765_2,
230,10069,73_1,7717_2,
230,10069,765_1,114_5,
230,10069,765_1,128_1,
230,10069,765_1,150_1,
230,10069,765_1,151_1,
230,10069,765_1,152_2,
230,10069,765_1,186_1,
230,10069,765_1,249_1,
230,10069,765_1,250_1,
230,10069,765_1,251_1,
230,10069,765_1,252_1,
230,10069,765_1,253_1,
230,10069,765_1,254_1,
230,10069,765_1,3_1,
230,10069,765_1,4_4,
230,10069,765_1,53_1,
230,10069,765_1,6059_1,
230,10069,765_1,606_1,
230,10069,765_1,607_1,
230,10069,765_1,608_1,
230,10069,765_1,609_1,
230,10069,765_1,610_1,
230,10069,765_1,73_1,
230,10069,765_2,210_2,
230,10069,765_2,211_2,
230,10069,765_2,212_2,
230,10069,765_2,214_3,
230,10069,765_2,6023_1,
230,10069,765_2,615_2,
230,10069,765_2,7213_2,
230,10069,765_2,7717_2,
230,10069,7717_1,114_5,
230,10069,7717_1,128_1,
230,10069,7717_1,150_1,
230,10069,7717_1,151_1,
230,10069,7717_1,152_2,
230,10069,7717_1,186_1,
230,10069,7717_1,249_1,
230,10069,7717_1,250_1,
230,10069,7717_1,251_1,
230,10069,7717_1,252_1,
230,10069,7717_1,253_1,
230,10069,7717_1,254_1,
230,10069,7717_1,3_1,
230,10069,7717_1,4_4,
230,10069,7717_1,53_1,
230,10069,7717_1,6059_1,
230,10069,7717_1,606_1,
230,10069,7717_1,607_1,
230,10069,7717_1,608_1,
230,10069,7717_1,609_1,
230,10069,7717_1,610_1,
230,10069,7717_1,73_1,
230,10069,7717_1,765_1,
230,10069,7717_2,210_2,
230,10069,7717_2,211_2,
230,10069,7717_2,212_2,
230,10069,7717_2,214_3,
230,10069,7717_2,6023_1,
230,10069,7717_2,615_2,
230,10069,7717_2,7213_2,
230,10070,114_5,150_2,
230,10070,114_5,151_2,
230,10070,114_5,152_3,
230,10070,114_5,186_2,
230,10070,114_5,210_2,
230,10070,114_5,211_2,
230,10070,114_5,212_2,
230,10070,114_5,214_2,
230,10070,114_5,215_2,
230,10070,114_5,216_2,
230,10070,114_5,249_2,
230,10070,114_5,250_2,
230,10070,114_5,251_2,
230,10070,114_5,252_2,
230,10070,114_5,253_2,
230,10070,114_5,254_2,
230,10070,114_5,3_3,
230,10070,114_5,421_3,
230,10070,114_5,422_1,
230,10070,114_5,4_3,
230,10070,114_5,53_3,
230,10070,114_5,6023_1,
230,10070,114_5,606_2,
230,10070,114_5,607_2,
230,10070,114_5,608_2,
230,10070,114_5,609_2,
230,10070,114_5,610_2,
230,10070,114_5,615_2,
230,10070,114_5,7213_2,
230,10070,114_5,7217_2,
230,10070,114_5,752_2,
230,10070,114_5,765_2,
230,10070,114_5,7717_2,
230,10070,128_1,114_5,
230,10070,128_1,150_2,
230,10070,128_1,151_2,
230,10070,128_1,152_3,
230,10070,128_1,186_2,
230,10070,128_1,210_2,
230,10070,128_1,211_2,
230,10070,128_1,212_2,
230,10070,128_1,214_2,
230,10070,128_1,215_2,
230,10070,128_1,216_2,
230,10070,128_1,249_2,
230,10070,128_1,250_2,
230,10070,128_1,251_2,
230,10070,128_1,252_2,
230,10070,128_1,253_2,
230,10070,128_1,254_2,
230,10070,128_1,3_3,
230,10070,128_1,421_3,
230,10070,128_1,422_1,
230,10070,128_1,4_3,
230,10070,128_1,53_3,
230,10070,128_1,6023_1,
230,10070,128_1,606_2,
230,10070,128_1,607_2,
230,10070,128_1,608_2,
230,10070,128_1,609_2,
230,10070,128_1,610_2,
230,10070,128_1,615_2,
230,10070,128_1,7213_2,
230,10070,128_1,7217_2,
230,10070,128_1,752_2,
230,10070,128_1,765_2,
230,10070,128_1,7717_2,
230,10070,150_1,114_5,
230,10070,150_1,128_1,
230,10070,150_1,186_1,
230,10070,150_1,252_1,
230,10070,150_1,253_1,
230,10070,150_1,254_1,
230,10070,150_1,3_1,
230,10070,150_1,4_4,
230,10070,150_1,53_1,
230,10070,150_1,6059_1,
230,10070,150_1,73_1,
230,10070,150_2,151_2,
230,10070,150_2,152_3,
230,10070,150_2,210_2,
230,10070,150_2,211_2,
230,10070,150_2,212_2,
230,10070,150_2,214_2,
230,10070,150_2,215_2,
230,10070,150_2,216_2,
230,10070,150_2,249_2,
230,10070,150_2,250_2,
230,10070,150_2,251_2,
230,10070,150_2,421_3,
230,10070,150_2,422_1,
230,10070,150_2,6023_1,
230,10070,150_2,606_2,
230,10070,150_2,607_2,
230,10070,150_2,608_2,
230,10070,150_2,609_2,
230,10070,150_2,610_2,
230,10070,150_2,615_2,
230,10070,150_2,7213_2,
230,10070,150_2,7217_2,
230,10070,150_2,752_2,
230,10070,150_2,765_2,
230,10070,150_2,7717_2,
230,10070,151_1,114_5,
230,10070,151_1,128_1,
230,10070,151_1,150_1,
230,10070,151_1,186_1,
230,10070,151_1,252_1,
230,10070,151_1,253_1,
230,10070,151_1,254_1,
230,10070,151_1,3_1,
230,10070,151_1,4_4,
230,10070,151_1,53_1,
230,10070,151_1,6059_1,
230,10070,151_1,73_1,
230,10070,151_2,152_3,
230,10070,151_2,210_2,
230,10070,151_2,211_2,
230,10070,151_2,212_2,
230,10070,151_2,214_2,
230,10070,151_2,215_2,
230,10070,151_2,216_2,
230,10070,151_2,249_2,
230,10070,151_2,250_2,
230,10070,151_2,251_2,
230,10070,151_2,421_3,
230,10070,151_2,422_1,
230,10070,151_2,6023_1,
230,10070,151_2,606_2,
230,10070,151_2,607_2,
230,10070,151_2,608_2,
230,10070,151_2,609_2,
230,10070,151_2,610_2,
230,10070,151_2,615_2,
230,10070,151_2,7213_2,
230,10070,151_2,7217_2,
230,10070,151_2,752_2,
230,10070,151_2,765_2,
230,10070,151_2,7717_2,
230,10070,152_2,114_5,
230,10070,152_2,128_1,
230,10070,152_2,150_1,
230,10070,152_2,151_1,
230,10070,152_2,186_1,
230,10070,152_2,252_1,
230,10070,152_2,253_1,
230,10070,152_2,254_1,
230,10070,152_2,3_1,
230,10070,152_2,4_4,
230,10070,152_2,53_1,
230,10070,152_2,6059_1,
230,10070,152_2,73_1,
230,10070,152_3,210_2,
230,10070,152_3,211_2,
230,10070,152_3,212_2,
230,10070,152_3,214_2,
230,10070,152_3,215_2,
230,10070,152_3,216_2,
230,10070,152_3,249_2,
230,10070,152_3,250_2,
230,10070,152_3,251_2,
230,10070,152_3,421_3,
230,10070,152_3,422_1,
230,10070,152_3,6023_1,
230,10070,152_3,606_2,
230,10070,152_3,607_2,
230,10070,152_3,608_2,
230,10070,152_3,609_2,
230,10070,152_3,610_2,
230,10070,152_3,615_2,
230,10070,152_3,7213_2,
230,10070,152_3,7217_2,
230,10070,152_3,752_2,
230,10070,152_3,765_2,
230,10070,152_3,7717_2,
230,10070,186_1,114_5,
230,10070,186_1,128_1,
230,10070,186_1,253_1,
230,10070,186_1,254_1,
230,10070,186_1,3_1,
230,10070,186_1,4_4,
230,10070,186_1,53_1,
230,10070,186_1,6059_1,
230,10070,186_1,73_1,
230,10070,186_2,150_2,
230,10070,186_2,151_2,
230,10070,186_2,152_3,
230,10070,186_2,210_2,
230,10070,186_2,211_2,
230,10070,186_2,212_2,
230,10070,186_2,214_2,
230,10070,186_2,215_2,
230,10070,186_2,216_2,
230,10070,186_2,249_2,
230,10070,186_2,250_2,
230,10070,186_2,251_2,
230,10070,186_2,252_2,
230,10070,186_2,421_3,
230,10070,186_2,422_1,
230,10070,186_2,6023_1,
230,10070,186_2,606_2,
230,10070,186_2,607_2,
230,10070,186_2,608_2,
230,10070,186_2,609_2,
230,10070,186_2,610_2,
230,10070,186_2,615_2,
230,10070,186_2,7213_2,
230,10070,186_2,7217_2,
230,10070,186_2,752_2,
230,10070,186_2,765_2,
230,10070,186_2,7717_2,
230,10070,210_1,114_5,
230,10070,210_1,128_1,
230,10070,210_1,150_1,
230,10070,210_1,151_1,
230,10070,210_1,152_2,
230,10070,210_1,186_1,
230,10070,210_1,249_1,
230,10070,210_1,250_1,
230,10070,210_1,251_1,
230,10070,210_1,252_1,
230,10070,210_1,253_1,
230,10070,210_1,254_1,
230,10070,210_1,3_1,
230,10070,210_1,4_4,
230,10070,210_1,53_1,
230,10070,210_1,6023_3,
230,10070,210_1,6059_1,
230,10070,210_1,606_1,
230,10070,210_1,607_1,
230,10070,210_1,608_1,
230,10070,210_1,609_1,
230,10070,210_1,610_1,
230,10070,210_1,73_1,
230,10070,210_1,765_1,
230,10070,210_1,7717_1,
230,10070,210_2,211_2,
230,10070,210_2,212_2,
230,10070,210_2,214_2,
230,10070,210_2,215_2,
230,10070,210_2,216_2,
230,10070,210_2,421_3,
230,10070,210_2,422_1,
230,10070,210_2,615_2,
230,10070,210_2,7213_2,
230,10070,210_2,7217_2,
230,10070,210_2,752_2,
230,10070,211_1,114_5,
230,10070,211_1,128_1,
230,10070,211_1,150_1,
230,10070,211_1,151_1,
230,10070,211_1,152_2,
230,10070,211_1,186_1,
230,10070,211_1,210_1,
230,10070,211_1,249_1,
230,10070,211_1,250_1,
230,10070,211_1,251_1,
230,10070,211_1,252_1,
230,10070,211_1,253_1,
230,10070,211_1,254_1,
230,10070,211_1,3_1,
230,10070,211_1,4_4,
230,10070,211_1,53_1,
230,10070,211_1,6023_3,
230,10070,211_1,6059_1,
230,10070,211_1,606_1,
230,10070,211_1,607_1,
230,10070,211_1,608_1,
230,10070,211_1,609_1,
230,10070,211_1,610_1,
230,10070,211_1,73_1,
230,10070,211_1,765_1,
230,10070,211_1,7717_1,
230,10070,211_2,212_2,
230,10070,211_2,214_2,
230,10070,211_2,215_2,
230,10070,211_2,216_2,
230,10070,211_2,421_3,
230,10070,211_2,422_1,
230,10070,211_2,615_2,
230,10070,211_2,7213_2,
230,10070,211_2,7217_2,
230,10070,211_2,752_2,
230,10070,212_1,114_5,
230,10070,212_1,128_1,
230,10070,212_1,150_1,
230,10070,212_1,151_1,
230,10070,212_1,152_2,
230,10070,212_1,186_1,
230,10070,212_1,210_1,
230,10070,212_1,211_1,
230,10070,212_1,249_1,
230,10070,212_1,250_1,
230,10070,212_1,251_1,
230,10070,212_1,252_1,
230,10070,212_1,253_1,
230,10070,212_1,254_1,
230,10070,212_1,3_1,
230,10070,212_1,4_4,
230,10070,212_1,53_1,
230,10070,212_1,6023_3,
230,10070,212_1,6059_1,
230,10070,212_1,606_1,
230,10070,212_1,607_1,
230,10070,212_1,608_1,
230,10070,212_1,609_1,
230,10070,212_1,610_1,
230,10070,212_1,73_1,
230,10070,212_1,765_1,
230,10070,212_1,7717_1,
230,10070,212_2,214_2,
230,10070,212_2,215_2,
230,10070,212_2,216_2,
230,10070,212_2,421_3,
230,10070,212_2,422_1,
230,10070,212_2,615_2,
230,10070,212_2,7213_2,
230,10070,212_2,7217_2,
230,10070,212_2,752_2,
230,10070,214_1,114_5,
230,10070,214_1,128_1,
230,10070,214_1,150_1,
230,10070,214_1,151_1,
230,10070,214_1,152_2,
230,10070,214_1,186_1,
230,10070,214_1,210_1,
230,10070,214_1,211_1,
230,10070,214_1,212_1,
230,10070,214_1,249_1,
230,10070,214_1,250_1,
230,10070,214_1,251_1,
230,10070,214_1,252_1,
230,10070,214_1,253_1,
230,10070,214_1,254_1,
230,10070,214_1,3_1,
230,10070,214_1,4_4,
230,10070,214_1,53_1,
230,10070,214_1,6023_3,
230,10070,214_1,6059_1,
230,10070,214_1,606_1,
230,10070,214_1,607_1,
230,10070,214_1,608_1,
230,10070,214_1,609_1,
230,10070,214_1,610_1,
230,10070,214_1,615_1,
230,10070,214_1,7213_1,
230,10070,214_1,73_1,
230,10070,214_1,765_1,
230,10070,214_1,7717_1,
230,10070,214_2,215_2,
230,10070,214_2,216_2,
230,10070,214_2,421_3,
230,10070,214_2,422_1,
230,10070,214_2,7217_2,
230,10070,214_2,752_2,
230,10070,215_1,114_5,
230,10070,215_1,128_1,
230,10070,215_1,150_1,
230,10070,215_1,151_1,
230,10070,215_1,152_2,
230,10070,215_1,186_1,
230,10070,215_1,210_1,
230,10070,215_1,211_1,
230,10070,215_1,212_1,
230,10070,215_1,214_1,
230,10070,215_1,249_1,
230,10070,215_1,250_1,
230,10070,215_1,251_1,
230,10070,215_1,252_1,
230,10070,215_1,253_1,
230,10070,215_1,254_1,
230,10070,215_1,3_1,
230,10070,215_1,4_4,
230,10070,215_1,53_1,
230,10070,215_1,6023_3,
230,10070,215_1,6059_1,
230,10070,215_1,606_1,
230,10070,215_1,607_1,
230,10070,215_1,608_1,
230,10070,215_1,609_1,
230,10070,215_1,610_1,
230,10070,215_1,615_1,
230,10070,215_1,7213_1,
230,10070,215_1,73_1,
230,10070,215_1,765_1,
230,10070,215_1,7717_1,
230,10070,215_2,216_2,
230,10070,215_2,421_3,
230,10070,215_2,422_1,
230,10070,215_2,7217_2,
230,10070,215_2,752_2,
230,10070,216_1,114_5,
230,10070,216_1,128_1,
230,10070,216_1,150_1,
230,10070,216_1,151_1,
230,10070,216_1,152_2,
230,10070,216_1,186_1,
230,10070,216_1,210_1,
230,10070,216_1,211_1,
230,10070,216_1,212_1,
230,10070,216_1,214_1,
230,10070,216_1,215_1,
230,10070,216_1,249_1,
230,10070,216_1,250_1,
230,10070,216_1,251_1,
230,10070,216_1,252_1,
230,10070,216_1,253_1,
230,10070,216_1,254_1,
230,10070,216_1,3_1,
230,10070,216_1,4_4,
230,10070,216_1,53_1,
230,10070,216_1,6023_3,
230,10070,216_1,6059_1,
230,10070,216_1,606_1,
230,10070,216_1,607_1,
230,10070,216_1,608_1,
230,10070,216_1,609_1,
230,10070,216_1,610_1,
230,10070,216_1,615_1,
230,10070,216_1,7213_1,
230,10070,216_1,73_1,
230,10070,216_1,765_1,
230,10070,216_1,7717_1,
230,10070,216_2,421_3,
230,10070,216_2,422_1,
230,10070,216_2,7217_2,
230,10070,216_2,752_2,
230,10070,249_1,114_5,
230,10070,249_1,128_1,
230,10070,249_1,150_1,
230,10070,249_1,151_1,
230,10070,249_1,152_2,
230,10070,249_1,186_1,
230,10070,249_1,250_1,
230,10070,249_1,251_1,
230,10070,249_1,252_1,
230,10070,249_1,253_1,
230,10070,249_1,254_1,
230,10070,249_1,3_1,
230,10070,249_1,4_4,
230,10070,249_1,53_1,
230,10070,249_1,6059_1,
230,10070,249_1,73_1,
230,10070,249_2,210_2,
230,10070,249_2,211_2,
230,10070,249_2,212_2,
230,10070,249_2,214_2,
230,10070,249_2,215_2,
230,10070,249_2,216_2,
230,10070,249_2,421_3,
230,10070,249_2,422_1,
230,10070,249_2,6023_1,
230,10070,249_2,606_2,
230,10070,249_2,607_2,
230,10070,249_2,608_2,
230,10070,249_2,609_2,
230,10070,249_2,610_2,
230,10070,249_2,615_2,
230,10070,249_2,7213_2,
230,10070,249_2,7217_2,
230,10070,249_2,752_2,
230,10070,249_2,765_2,
230,10070,249_2,7717_2,
230,10070,250_1,114_5,
230,10070,250_1,128_1,
230,10070,250_1,150_1,
230,10070,250_1,151_1,
230,10070,250_1,152_2,
230,10070,250_1,186_1,
230,10070,250_1,251_1,
230,10070,250_1,252_1,
230,10070,250_1,253_1,
230,10070,250_1,254_1,
230,10070,250_1,3_1,
230,10070,250_1,4_4,
230,10070,250_1,53_1,
230,10070,250_1,6059_1,
230,10070,250_1,73_1,
230,10070,250_2,210_2,
